topology,timestep,method,reward,feat_PR,chosen_mlu,chosen_disturbance,pathopt_mlu,dqn_used,gnn_used,lpd_used,criticality_backend,heuristic_used,active_od_count,k_cap,initial_selected_k,final_selected_k,selected_k,k_escalation_used,k_escalation_steps,k_cap_hit,full_od_fallback_used,fallback_reason,selected_od_count,noncritical_count,noncritical_background_mode,ecmp_background_used,previous_background_used,full_od_lp_used,selected_od_lp_used,stage2_used,disturbance_finalization_used,random_forest_gate_used,sticky_gate_used,solver_backend,dqn_action,action,db_budget,decision_ms,lp_status
abilene,2580,gnn_lpd_dqn_selective_db_lp,8.59615858804428,0.9941939983063282,0.06543092347462247,0.003209240387252511,0.0650510314221103,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.402999999409076,Optimal
abilene,2581,gnn_lpd_dqn_selective_db_lp,8.620460881098461,0.9947260444679654,0.06411341820774147,0.0023934373263706913,0.0637752868911071,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.681208004010841,Optimal
abilene,2582,gnn_lpd_dqn_selective_db_lp,8.544776257788635,0.9952915378989445,0.06475194890412193,0.0049291280597416965,0.0644470668067374,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.408207998902071,Optimal
abilene,2583,gnn_lpd_dqn_selective_db_lp,8.53502337994168,0.9956130193636085,0.06636224772734156,0.0052523463643470445,0.0660711178315743,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.528833000629675,Optimal
abilene,2584,gnn_lpd_dqn_selective_db_lp,8.600117883414207,0.9954151819087105,0.06666065294014727,0.003077473165723103,0.0663550259725701,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.640957995841745,Optimal
abilene,2585,gnn_lpd_dqn_selective_db_lp,8.418153401500597,0.9948770507525809,0.06349600994270158,0.009141044721460854,0.0631707231063515,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.590667006094009,Optimal
abilene,2586,gnn_lpd_dqn_selective_db_lp,8.583219012075302,0.9945313668972753,0.06429284825168673,0.0036371128768671202,0.0639412542534691,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.5738749981392175,Optimal
abilene,2587,gnn_lpd_dqn_selective_db_lp,8.59814840072017,0.9947385709456341,0.06341465343676907,0.0031439632155207784,0.0630810017367043,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.48041700333124,Optimal
abilene,2588,gnn_lpd_dqn_selective_db_lp,8.542353886568028,0.9954274327115861,0.06424844849751489,0.0049965866655737965,0.0639546681435838,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.834000007074792,Optimal
abilene,2589,gnn_lpd_dqn_selective_db_lp,8.389312847954887,0.9786517397414566,0.060500055360114,0.01000000000000002,0.05920848443263,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.417499993403908,Optimal
abilene,2590,gnn_lpd_dqn_selective_db_lp,8.596101748827087,0.9943283929154377,0.05775676406386049,0.003195862925188207,0.0574291903916145,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.888042000355199,Optimal
abilene,2591,gnn_lpd_dqn_selective_db_lp,8.565896138037267,0.9943297794151499,0.056566139559297235,0.004216299494894359,0.0562453970703626,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.480832998931874,Optimal
abilene,2592,gnn_lpd_dqn_selective_db_lp,8.513332593072699,0.9931984920088193,0.056217503992707835,0.005960585444300398,0.0558351401900572,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.489542000053916,Optimal
abilene,2593,gnn_lpd_dqn_selective_db_lp,8.586229078642615,0.9930881368310642,0.05527003107421541,0.00352140579096357,0.0548880121820876,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.746374994690996,Optimal
abilene,2594,gnn_lpd_dqn_selective_db_lp,8.687092829420303,0.9935861350747027,0.056610998542326284,0.0001645896530801171,0.0562479032443896,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.686708002234809,Optimal
abilene,2595,gnn_lpd_dqn_selective_db_lp,8.51956590255785,0.994467819798569,0.05376950585111436,0.005753744279998132,0.0534720432554041,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.715333001920953,Optimal
abilene,2596,gnn_lpd_dqn_selective_db_lp,8.642116201320041,0.9945130617333265,0.05399379822034636,0.0016737595341037965,0.0536975375827281,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.573625003511552,Optimal
abilene,2597,gnn_lpd_dqn_selective_db_lp,8.631642764807614,0.993233517286793,0.05462088179176369,0.002023381288387213,0.0542512905393396,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.302499998128042,Optimal
abilene,2598,gnn_lpd_dqn_selective_db_lp,8.655824648553947,0.9927693933651848,0.053969440784468546,0.0012179576705074432,0.0535792089878551,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.190500003867783,Optimal
abilene,2599,gnn_lpd_dqn_selective_db_lp,8.631258699957431,0.9942160921313021,0.05288777606061582,0.0020447478489622663,0.0525818780365009,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.242082999960985,Optimal
abilene,2600,gnn_lpd_dqn_selective_db_lp,8.627884702273386,0.9938737177340929,0.05404060838672311,0.0021510708092943556,0.0537095403659247,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.357916994602419,Optimal
abilene,2601,gnn_lpd_dqn_selective_db_lp,8.530077905107857,0.9944227339161019,0.05267273624833887,0.005412801955871423,0.0523789663829149,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.422582999221049,Optimal
abilene,2602,gnn_lpd_dqn_selective_db_lp,8.624166698146428,0.9941266023104208,0.05394682540548139,0.0022764346105699513,0.0536299742457847,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.365583998558577,Optimal
abilene,2603,gnn_lpd_dqn_selective_db_lp,8.675326550673601,0.994742996926746,0.05427935886365198,0.0005720766236499173,0.0539940121072915,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.459750002250075,Optimal
abilene,2604,gnn_lpd_dqn_selective_db_lp,8.449545445804251,0.9946256501290084,0.05257761495925824,0.008094501974019331,0.0522950444610849,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.5446250009699725,Optimal
abilene,2605,gnn_lpd_dqn_selective_db_lp,8.593654928530965,0.99419971999721,0.054670630176126715,0.0032858921823508067,0.0543535252131762,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.608249997952953,Optimal
abilene,2606,gnn_lpd_dqn_selective_db_lp,8.56540291389718,0.9937670876963978,0.05572334479175671,0.00422539872149696,0.0553760260704063,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.588541997189168,Optimal
abilene,2607,gnn_lpd_dqn_selective_db_lp,8.587170674044893,0.9943154339335804,0.05520587973857776,0.003501952658067548,0.054892058267949,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.633832999796141,Optimal
abilene,2608,gnn_lpd_dqn_selective_db_lp,8.651363466744439,0.9950335105196408,0.05355357633068184,0.0013671300785859399,0.0532876030571999,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.629333001910709,Optimal
abilene,2609,gnn_lpd_dqn_selective_db_lp,8.675204384867492,0.9947007300938637,0.053578593002219586,0.00057634343841671,0.0532946655767098,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.445457998779602,Optimal
abilene,2610,gnn_lpd_dqn_selective_db_lp,8.514105720369633,0.9951058612734499,0.05454164321805154,0.005951456729449772,0.0542747088497684,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.371750001562759,Optimal
abilene,2611,gnn_lpd_dqn_selective_db_lp,8.652467015729265,0.9939011958454708,0.05133280912763477,0.0013250116146046303,0.0510197403780635,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.562875001691282,Optimal
abilene,2612,gnn_lpd_dqn_selective_db_lp,8.589615128000952,0.9937545635875916,0.05228210179270319,0.0034173650571975005,0.0519555772504498,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.614833000639919,Optimal
abilene,2613,gnn_lpd_dqn_selective_db_lp,8.496641306826579,0.9940259505602469,0.05245478615436948,0.006521200276035863,0.0521414186685316,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.527875004394446,Optimal
abilene,2614,gnn_lpd_dqn_selective_db_lp,8.4941935065982,0.9938238208077458,0.053318335331208944,0.006604805785647892,0.0529890317379707,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.4270839939126745,Optimal
abilene,2615,gnn_lpd_dqn_selective_db_lp,8.620628245461326,0.9947510310494494,0.054850680845524115,0.0023995820248959862,0.0545627713248494,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.334500001685228,Optimal
abilene,2616,gnn_lpd_dqn_selective_db_lp,8.511931146500237,0.9935413543434345,0.05313967477311176,0.006009748578971277,0.0527964644434471,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.484666999313049,Optimal
abilene,2617,gnn_lpd_dqn_selective_db_lp,8.621016768900242,0.991686074280131,0.05287956328993382,0.002355314865211471,0.0524399265286422,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.6609999994398095,Optimal
abilene,2618,gnn_lpd_dqn_selective_db_lp,8.542274368854562,0.9923003448550365,0.05388487194866675,0.0049893566706294855,0.0534699770171315,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.504999997559935,Optimal
abilene,2619,gnn_lpd_dqn_selective_db_lp,8.522618374082537,0.994196426702666,0.05118762050675608,0.005654798442066429,0.050890549399229,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.57695799600333,Optimal
abilene,2620,gnn_lpd_dqn_selective_db_lp,8.415527083403221,0.9944432329194249,0.054160941550438324,0.009188639606082476,0.0538599818133779,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.702374998189043,Optimal
abilene,2621,gnn_lpd_dqn_selective_db_lp,8.665642119750679,0.9947238756201883,0.05421568749505984,0.0008882468458015675,0.0539296387844989,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.655249999312218,Optimal
abilene,2622,gnn_lpd_dqn_selective_db_lp,8.428352559833117,0.9950774484787734,0.0520345744528595,0.008782861561967111,0.0517784315792302,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.177083003625739,Optimal
abilene,2623,gnn_lpd_dqn_selective_db_lp,8.644483328671175,0.9957789736602702,0.05472023319192316,0.0015983669354416848,0.0544892576463039,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.721457997628022,Optimal
abilene,2624,gnn_lpd_dqn_selective_db_lp,8.618430008328447,0.9957226495818159,0.05553740106652496,0.0024648798862560006,0.0552998481408482,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.768125000235159,Optimal
abilene,2625,gnn_lpd_dqn_selective_db_lp,8.678114418883833,0.9962829691600199,0.05397089270288759,0.00046749609828076186,0.0537702812302497,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,7.117291999747977,Optimal
abilene,2626,gnn_lpd_dqn_selective_db_lp,8.624647124585026,0.9953074348586308,0.0561481805446015,0.002270739846356954,0.0558847015498266,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.292166995990556,Optimal
abilene,2627,gnn_lpd_dqn_selective_db_lp,8.652505872972396,0.9952902184403642,0.05594711690514413,0.0013403459905657702,0.0556836182056295,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.3417909987038,Optimal
abilene,2628,gnn_lpd_dqn_selective_db_lp,8.603834353607997,0.9951800450986628,0.055058424136138887,0.0029541051802494155,0.054793045014864,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.578500004252419,Optimal
abilene,2629,gnn_lpd_dqn_selective_db_lp,8.632118664650678,0.995271357654032,0.0547720442321346,0.002006602162538455,0.0545130468244033,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.73754200397525,Optimal
abilene,2630,gnn_lpd_dqn_selective_db_lp,8.502698909110688,0.9954460826063984,0.05167386251142796,0.006330426913714286,0.0514385440101426,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.477499999164138,Optimal
abilene,2631,gnn_lpd_dqn_selective_db_lp,8.56299022761414,0.9961431365953113,0.05360667983741398,0.004335749423418666,0.0533999261957022,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.1659170023631305,Optimal
abilene,2632,gnn_lpd_dqn_selective_db_lp,8.518827855210438,0.9963199363115264,0.05346177843674097,0.005805280768434865,0.0532650356871947,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.277708998823073,Optimal
abilene,2633,gnn_lpd_dqn_selective_db_lp,8.520986775309119,0.9954817003074558,0.054316382069900145,0.0057295854918676435,0.0540709643774936,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.221999996341765,Optimal
abilene,2634,gnn_lpd_dqn_selective_db_lp,8.622641947508395,0.9942342870032501,0.05158265317125464,0.0023309817297606375,0.0512852423974583,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.275457999436185,Optimal
abilene,2635,gnn_lpd_dqn_selective_db_lp,8.56089385596395,0.9957706282802767,0.05281170483143474,0.00439837565627126,0.0525883445005503,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.309000003966503,Optimal
abilene,2636,gnn_lpd_dqn_selective_db_lp,8.612594935036523,0.9947648425770041,0.052481810599443846,0.0026767247160598617,0.0522070600591119,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.056291997083463,Optimal
abilene,2637,gnn_lpd_dqn_selective_db_lp,8.488223638470057,0.9953912163746151,0.052647429694721734,0.006815820160198961,0.0524047890828261,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.379999998898711,Optimal
abilene,2638,gnn_lpd_dqn_selective_db_lp,8.526565419909817,0.9965764520151014,0.054665665450316474,0.0055448068165204634,0.0544785149215209,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.405665997590404,Optimal
abilene,2639,gnn_lpd_dqn_selective_db_lp,8.480288577766308,0.9965338679786198,0.052686216934537684,0.007095728761031627,0.0525035995509355,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.146332998469006,Optimal
abilene,2640,gnn_lpd_dqn_selective_db_lp,8.57570349833883,0.9960397660624659,0.05489753054412526,0.0039055457292527774,0.0546801234805776,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.3380829960806295,Optimal
abilene,2641,gnn_lpd_dqn_selective_db_lp,8.6678053178768,0.995291164567676,0.0548686076763524,0.0008325027344588264,0.0546102404324037,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.277833002968691,Optimal
abilene,2642,gnn_lpd_dqn_selective_db_lp,8.662653008853372,0.9960859699482647,0.05664246428446595,0.001009193671218989,0.0564207639770522,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.288374999712687,Optimal
abilene,2643,gnn_lpd_dqn_selective_db_lp,8.586716262651422,0.9961961288642892,0.05717946236914635,0.0035406890373702784,0.0569619590626849,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.302292000327725,Optimal
abilene,2644,gnn_lpd_dqn_selective_db_lp,8.597963800876268,0.9961107609472717,0.05583078394774571,0.0031630894770167664,0.0556136446824717,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.36566700268304,Optimal
abilene,2645,gnn_lpd_dqn_selective_db_lp,8.688483148343323,0.9962339766984016,0.05556274824931386,0.0001437104333117929,0.0553534976447061,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.452333997003734,Optimal
abilene,2646,gnn_lpd_dqn_selective_db_lp,8.67522171073102,0.9959052652044865,0.05631379269990996,0.0005921725103561377,0.0560832026534743,1,1,1,gnn_lpd,0,130,32,30,30,30,0,0,0,0,none,30,100,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.19416699919384,Optimal
abilene,2647,gnn_lpd_dqn_selective_db_lp,8.684263487625465,0.995288472503712,0.055429672923293045,0.0002857638623357785,0.0551685144952047,1,1,1,gnn_lpd,0,132,33,30,30,30,0,0,0,0,none,30,102,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.221291005203966,Optimal
abilene,2648,gnn_lpd_dqn_selective_db_lp,8.607455152933893,0.9955194829915228,0.056204823301186924,0.0028487761886354618,0.0559529966344275,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.185458005347755,Optimal
abilene,2649,gnn_lpd_dqn_selective_db_lp,8.659786697170961,0.9954932805642204,0.05529884129076388,0.0010936875313215804,0.0550496249279427,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.501333002233878,Optimal
abilene,2650,gnn_lpd_dqn_selective_db_lp,8.484074045446672,0.9955599998967816,0.05541513768511809,0.0069594290177172535,0.0551690944680763,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.255084001168143,Optimal
abilene,2651,gnn_lpd_dqn_selective_db_lp,8.595783908025489,0.995590177945799,0.05464423591588132,0.003237757018673458,0.0544032645592045,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.201417003467213,Optimal
abilene,2652,gnn_lpd_dqn_selective_db_lp,6.169011796481201,0.9950711941068644,0.05005168196023596,0.012429561944503105,0.049804986935229,1,1,1,gnn_lpd,0,132,33,33,33,33,0,0,1,0,none,33,99,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,7.115584005077835,Optimal
abilene,2653,gnn_lpd_dqn_selective_db_lp,6.436148455206514,0.9954693145305957,0.05264628284928259,0.008551852490079215,0.0524077591005592,1,1,1,gnn_lpd,0,131,32,30,30,30,0,0,0,0,none,30,101,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,6.38983299722895,Optimal
